street_number,actual_street_name,Suburb,lprice_diff,lrents_diff,lgroundrents_diff,d_1895,d_1896,d_1897,d_1898,d_1899,d_1900,d_1901,d_1902,d_1903,d_1904,d_1905,d_1906,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913,d_1914
22,KILBURN SQUARE,KILBURN,0.023530497,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CAUTLEY AVENUE,CLAPHAM,0.254642218,0.182321557,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,LILLINGTON STREET,PIMLICO,0.259957524,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,WARRINGTON CRESCENT,MAIDA VALE,,0.174353387,,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ST. PAUL'S CRESCENT,CAMDEN TOWN,-0.167054085,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,WILLESDEN LANE,KILBURN,0.236388778,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,NEW NORTH ROAD,HOXTON,-0.088553397,0.060624622,,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,THE TRIANGLE,NORTH KENSINGTON,-0.027651531,0.223143551,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80,MALMESBURY ROAD,BOW,0.098440073,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,SEYMOUR ROAD,HARRINGAY,0.113328685,0.048790164,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,NIGHTINGALE SQUARE,BALHAM,0.146603474,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,GROVE ROAD,HOLLOWAY,0.116072171,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,TYSOE STREET,CLERKENWELL,-1.16760516,-0.262364264,,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,BRENTON STREET,LIMEHOUSE,0,,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,NICHOLAS STREET,MILE END,0.015504187,0,-1.049822124,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,LONDON STREET,GREENWICH,0.679416988,0.659245629,,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,TUNLEY ROAD,BALHAM,0.138150339,-0.149035579,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,ELLIOTT ROAD,BRIXTON,0.405465108,0.340926587,0.405465108,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113,LUPUS STREET,PIMLICO,-0.021978907,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,DALMENY ROAD,HOLLOWAY,-0.228009741,,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,PARK ROAD,DULWICH,-0.186585956,-0.105360516,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,HILLSBORO' ROAD,DULWICH,0.125163143,0.046520016,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,FREELING STREET,CALEDONIAN ROAD,0.063178902,0.262364265,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,HAWKSLEY ROAD,STOKE NEWINGTON,0.107630664,,-0.048790164,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445,HIGH ROAD,CHISWICK,0.054658413,0.09531018,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,HUDDLESTON ROAD,HOLLOWAY,-0.131028262,,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,SPEKE ROAD,BATTERSEA,-0.103184236,,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74,NIGHTINGALE ROAD,CLAPTON,-0.047067511,,,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,WILBERFORCE ROAD,FINSBURY PARK,-0.075711822,,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,RUST SQUARE,CAMBERWELL,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,HORSMAN STREET,CAMBERWELL,0.09531018,,,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,NEW STREET,ST. JOHN'S WOOD,-0.194156014,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,DAWLISH STREET,WANDSWORTH,-0.125163143,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,WARWICK STREET,PIMLICO,-0.143706721,0.15415068,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,MALMESBURY ROAD,BOW,-0.053109825,0.297455584,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,TWYFORD STREET,CALEDONIAN ROAD,-0.84218276,0.21107097,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,BARFORTH ROAD,PECKHAM,-0.125163143,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,GLENEAGLE ROAD,STREATHAM,-0.136575535,-0.023065273,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,TRINITY SQUARE,BRIXTON,-0.760588461,-0.09402895,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215,HIGH STREET,STOKE NEWINGTON,-0.304660409,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,ALEXANDRA ROAD,NORWOOD,-0.940007258,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,WOOD VALE,DULWICH,-0.113328685,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,WESTBOURNE TERRACE,HYDE PARK,,-2.283805198,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,HASSARD STREET,HACKNEY,-0.264692554,,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,SOUTHWARK PARK ROAD,BERMONDSEY,-0.167054085,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,BENTHAM ROAD,HACKNEY,-0.332133835,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,MALMESBURY ROAD,BOW,-0.594707108,0.262364265,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,GROVE ROAD,BRIXTON,-0.810930216,0.039220713,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,ST. STEPHEN'S ROAD,OLD FORD,-0.44895022,,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
398,MILE END ROAD,MILE END,,-0.287682072,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,MOORFIELDS,CITY,0.976582962,-1.043262194,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,CORNWALL STREET,SHADWELL,-1.560647748,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,MYDDLETON ROAD,HORNSEY,-0.641853886,0.37569295,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,HIGH STREET,DEPTFORD,,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,RAEBURN STREET,BRIXTON,-0.519300251,-0.182321557,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,GLOUCESTER TERRACE,HYDE PARK,,-0.356674944,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252,GLOBE ROAD,BETHNAL GREEN,-0.7282385,0.039220713,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,SPRINGFIELD ROAD,TOTTENHAM,0.133531393,,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,OXFORD ROAD,ISLINGTON,-0.252996514,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,WILTON ROAD,DALSTON,-0.335816714,-0.328504067,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,SOUTH GROVE,HIGHGATE,-0.423814247,0.313657559,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,DEVONS ROAD,BROMLEY-BY-BOW,-0.231111721,0.405465108,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,PARKHURST ROAD,HOLLOWAY,-1.223775432,0.223143551,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,PARKHURST ROAD,HOLLOWAY,-1.30833282,0.143100844,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,WEST GREEN ROAD,TOTTENHAM,-1.673976434,-0.16907633,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,WINCHESTER STREET,BETHNAL GREEN,-0.667829373,,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,RAMSDEN ROAD,BALHAM,0.267062785,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,TOOK'S COURT,CHANCERY LANE,0.105360516,,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
198,ENNERSDALE ROAD,LEWISHAM,0.262364265,,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,TOTTENHAM STREET,TOTTENHAM COURT ROAD,0.516047568,-0.11576079,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
267,NORWOOD ROAD,HERNE HILL,0.065139302,-0.046520016,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,WERRINGTON STREET,ST. PANCRAS,0.09531018,0.511260312,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,GROVE ROAD,BRIXTON,0.029852963,,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,FOURNIER STREET,SPITALFIELDS,-0.042559614,0,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
47,ABBEY STREET,BERMONDSEY,0,,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
65,PARKHURST ROAD,HOLLOWAY,0.368907512,0.067139303,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,LOWER DOWNS ROAD,WIMBLEDON,0.062520357,,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,STRATHRAY GARDENS,HAMPSTEAD,0.032789823,,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
9,GLOUCESTER ROAD,EDMONTON,0.017094433,,,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
96,REGINA ROAD,STROUD GREEN,-0.42199441,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,BOX STREET,BROMLEY-BY-BOW,2.245426679,0.326902786,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
184,LORDSHIP ROAD,STOKE NEWINGTON,-0.15415068,,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,ALBERT STREET,REGENT'S PARK,0.040546094,,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,FOURNIER STREET,SPITALFIELDS,0.310154928,,,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,KING STREET,HAMMERSMITH,-1.284015512,,,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,LANVANOR ROAD,PECKHAM,-0.051293294,,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,MORRIS AVENUE,MANOR PARK,-0.188052232,,,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,HENSLOWE ROAD,DULWICH,0.175204089,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,PORTLAND ROAD,FINSBURY PARK,-0.173953307,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
66,ISLEDON ROAD,HOLLOWAY,0.073203404,,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
11,TAVISTOCK TERRACE,HOLLOWAY,0,-0.870828358,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
128,JERMYN STREET,PICCADILLY,-0.102857385,0,,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,WILTON STREET,BELGRAVIA,1.289667525,,,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
151,WARHAM STREET,KENNINGTON,-0.022728251,,,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,EMILY STREET,CANNING TOWN,-0.335260849,,,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MESSINA AVENUE,KILBURN,-0.051825068,,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
95,BARNSBURY STREET,ISLINGTON,0.775385279,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
159,CORNWALL ROAD,NOTTING HILL,0.105360516,0.21980465,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
1a,MURRAY STREET,CAMDEN TOWN,-0.041385216,-0.080042708,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
22,MELVILLE ROAD,WALTHAMSTOW,0,0.262364265,-0.182321557,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,WOODBINE GROVE,PENGE,0.063513406,0.429418349,,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
31,THEBERTON STREET,ISLINGTON,-0.369360103,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,PALMER STREET,SPITALFIELDS,0.182321557,,,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
45,EVELINA ROAD,PECKHAM,-0.127833372,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,ALFRED STREET,CITY ROAD,-0.138150338,0.048790164,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,RHYL STREET,KENTISH TOWN,0.194156014,0.287682073,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
61,CROMWELL ROAD,HOLLOWAY,-0.312374685,0.134530893,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
80,MALMESBURY ROAD,BOW,-0.151549898,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
12,DANE PLACE,OLD FORD,-0.096849826,-0.009419222,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,QUEEN'S CRESCENT,KENTISH TOWN,0.089612159,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,DALBY STREET,KENTISH TOWN,0.014184635,0.057158414,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
58,RAYDON STREET,HIGHGATE,-0.11506933,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,KNEBWORTH ROAD,STOKE NEWINGTON,-0.151549898,0.060624622,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
69,ELM GROVE,PECKHAM,-0.287682072,0.262364265,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
159,FORT ROAD,BERMONDSEY,-0.247241103,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,HASSARD STREET,HACKNEY,-0.141078598,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,HIGHBURY GROVE,HIGHBURY,-1.325669739,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,ROWENA CRESCENT,BATTERSEA,-0.044451763,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,ADOLPHUS ROAD,FINSBURY PARK,-0.236113902,-0.677879708,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
514,KING'S ROAD,CHELSEA,-0.191055237,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,CROFT STREET,ROTHERHITHE,-0.223143551,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
80,MALMESBURY ROAD,BOW,-0.693147181,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
9,MILNER STREET,CHELSEA,0.123379021,0.09531018,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
14,DENMARK AVENUE,WIMBLEDON,-0.817199829,,0.048790164,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
142,BURNT ASH HILL,LEE,-0.241162057,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,CHEAPSIDE,CITY,-0.028170877,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,CHEAPSIDE,CITY,-3.614771482,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,BOW ROAD,BOW,-0.693147181,-0.405465108,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,STRACEY ROAD,FOREST GATE,-1.145132304,-0.223143551,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
248,CLAPHAM ROAD,CLAPHAM,-0.575364145,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,SANDMERE ROAD,CLAPHAM,-0.450585543,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,DRIFFIELD ROAD,OLD FORD,-0.417299566,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
7,BURFIELD STREET,HAMMERSMITH,-0.067441281,0.354171814,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
11,GWYNNE ROAD,BATTERSEA,-0.606135804,0.262364265,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
178,LEANDER ROAD,BRIXTON,-0.310154928,0.201739643,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,HIGHWEEK ROAD,TOTTENHAM,-0.125163143,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,CLEMENCE STREET,LIMEHOUSE,-0.559615788,-0.223143551,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
96,CHURCH ROAD,ISLINGTON,-0.735706795,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
99,MANOR ROAD,STOKE NEWINGTON,-0.405465108,-0.09531018,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,CROMWELL AVENUE,HIGHGATE,-0.211309094,-0.068992871,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,ASHBOURNE GROVE,DULWICH,-0.303186259,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,VANBRUGH PARK ROAD,BLACKHEATH,-0.732367894,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
122,WHYTEVILLE ROAD,FOREST GATE,-0.066691374,-0.037740328,,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
13,PRAH ROAD,FINSBURY PARK,-0.055907632,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
20,GROVE END ROAD,ST. JOHN'S WOOD,-0.009132484,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
37,NORTHAMPTON STREET,ISLINGTON,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
5,WALDEGRAVE ROAD,HORNSEY,-0.036367644,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
7,ALFRED STREET,ISLINGTON,-0.15415068,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
127,GLOUCESTER ROAD,PECKHAM,0.076961041,-0.025317808,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
15,EVERILDA STREET,BARNSBURY,-0.089231134,0.051293294,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
33,MORETON TERRACE,PIMLICO,0,0.586603933,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
37,ROYAL ROAD,KENNINGTON,-0.149531734,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
57,GRAFTON ROAD,KENTISH TOWN,-0.088728116,0,,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
13,CHICHESTER STREET,PADDINGTON,0.068992872,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
249,WHITECHAPEL ROAD,WHITECHAPEL,1.244794799,,,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
37,HOWARD ROAD,NORWOOD,0.087011377,,,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
394,WANDSWORTH ROAD,WANDSWORTH ROAD,-0.016000341,0.167054085,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
7,JOHNSON'S PLACE,PIMLICO,0.055059777,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
1,BLYTHE HILL,CATFORD,-0.716677678,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
36,LEIGHAM VALE,STREATHAM,0.15415068,0.054067221,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
1,CARLTON ROAD,STROUD GREEN,-0.117783036,-0.064538521,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
12,AMPTHILL SQUARE,HAMPSTEAD ROAD,-0.196114879,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
13,PRAH ROAD,FINSBURY PARK,-0.055907632,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
25,TRURO ROAD,WOOD GREEN,-0.0719735,0.039220713,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
272,HIGH STREET,POPLAR,-0.300104592,0.080042708,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
51,OAKHURST GROVE,DULWICH,0.013793322,-0.048790164,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
61,ADELAIDE ROAD,BROCKLEY,-0.287682072,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
46,ALFRED STREET,BOW,-0.542324291,-0.111225635,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
109,LOUGHBOROUGH PARK,BRIXTON,-1.192138347,,-0.456180201,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
17,LYNTON ROAD,BERMONDSEY,-0.624154309,-0.117783036,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
33,ST. MARYCHURCH STREET,ROTHERHITHE,0.068992872,0.223143551,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
35,HADLEY STREET,KENTISH TOWN,-0.018349139,0.619039208,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
468,MILE END ROAD,MILE END,-0.482851772,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
482,SEVEN SISTERS ROAD,FINSBURY PARK,-0.510825624,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
