street_number,actual_street_name,Suburb,lprice_diff,lrents_diff,lgroundrents_diff,d_1895,d_1896,d_1897,d_1898,d_1899,d_1900,d_1901,d_1902,d_1903,d_1904,d_1905,d_1906,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913,d_1914
65,EAST DULWICH GROVE,DULWICH,-0.278713402,0.338350171,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
71,MANN STREET,WALWORTH,-0.381934611,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
91,OXFORD GARDENS,NOTTING HILL,-0.606969484,-0.060624622,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
155,GRAHAM ROAD,HACKNEY,-0.318453731,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
32,TILSON ROAD,PECKHAM,-1.021651248,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
88,BEAUFORT STREET,CHELSEA,-0.513021014,-0.143100844,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
228,FORT ROAD,BERMONDSEY,-0.916290732,0.074107972,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
36b,EDEN GROVE,HOLLOWAY,-0.976273436,0.53680111,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
54,SHELGATE ROAD,BATTERSEA,-0.606135804,-0.09531018,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
7,ALFRED STREET,ISLINGTON,-1.252762968,-0.117783036,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
1,NELSON SQUARE,PECKHAM,-0.510825624,-0.080042708,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
236,HIGH STREET,STOKE NEWINGTON,-0.051293294,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
4,LONG LANE,FINCHLEY,-0.57113223,0,,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
31,QUEEN'S ROAD,ST. JOHN'S WOOD,-0.033901552,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
35,BELVEDERE ROAD,NORWOOD,-0.356674944,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
38,BATH STREET,POPLAR,-0.036813973,0,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
49,CADOGAN STREET,CHELSEA,0.111225635,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
7,CARLTON ROAD,BOWES PARK,0.117783036,0.262364265,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
10,CESTER STREET,HAGGERSTON,-0.163273362,-0.15415068,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
11,CORNWALL ROAD,WESTBOURNE PARK,-0.251314428,0.133531393,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
19,ENNIS ROAD,FINSBURY PARK,-0.09531018,-0.068992871,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
13,PRAH ROAD,FINSBURY PARK,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
17,CANDLER STREET,STAMFORD HILL,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
83,COMMERCIAL ROAD,PECKHAM,-0.287682072,0.036367644,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
10,UPPER WOBURN PLACE,BLOOMSBURY,-0.41925843,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
101,DRAYTON ROAD,HARLESDEN,-0.202940844,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
21,ALEXIS STREET,BERMONDSEY,-0.381367557,0.262364265,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
27,WHITECHAPEL ROAD,WHITECHAPEL,-0.397496938,-0.430782916,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
36,CAMBRIDGE STREET,PIMLICO,-0.021978907,-0.430782916,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
53,BINFIELD ROAD,CLAPHAM,0.0104713,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
55,ST. JOHN'S WOOD TERRACE,ST. JOHN'S WOOD,-0.381367557,-0.09531018,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
2,MATILDA STREET,BARNSBURY,-0.615185639,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
28,HIGHWEEK ROAD,TOTTENHAM,-0.051293294,0,0.575364145,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
43,BUCKLEY ROAD,BRONDESBURY,-0.287682072,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
43,RIVERSDALE ROAD,HIGHBURY,-0.170957798,0.395312737,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
102,HIGHBURY NEW PARK,HIGHBURY,-0.457424847,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
104,RUTLAND GARDENS,HARRINGAY,-0.485507816,0.232511301,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
15,GREAT BATH STREET,CLERKENWELL,-0.417735201,0.025667747,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
46,WHISTON STREET,HAGGERSTON,-0.431782416,-0.109030245,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
520,WEST GREEN ROAD,TOTTENHAM,-0.459532329,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
8,HAMILTON TERRACE,ST. JOHN'S WOOD,-0.199128675,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
1,HORN LANE,GREENWICH,-0.550046337,-0.15415068,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
59,HEREFORD ROAD,BAYSWATER,0.011834458,-0.200670695,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
7,ALFRED STREET,ISLINGTON,-1.098612289,-0.117783036,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
75,BARKING ROAD,EAST HAM,-0.287682072,0.09531018,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
106,CROUCH HILL,CROUCH END,0.105360516,-0.074107972,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
123,HIGHBURY NEW PARK,HIGHBURY,0.075985907,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
140,STROUD GREEN ROAD,FINSBURY PARK,0.084260344,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
15,HARPUR STREET,HOLBORN,-0.356674944,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
15,POYNINGS ROAD,HOLLOWAY,-0.081345639,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
42,MILDMAY GROVE,STOKE NEWINGTON,0.371563556,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
7,MILTON ROAD,STOKE NEWINGTON,-0.255933374,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
123,MAIDA VALE,MAIDA VALE,-0.090971778,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
134,ROSEBERY AVENUE,MANOR PARK,-0.439951284,0.048790164,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
17,KENT TERRACE,REGENT'S PARK,0.470003629,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
21,GRANT ROAD,BATTERSEA,-0.30538165,-0.074107972,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
288,DEVON'S ROAD,BROMLEY-BY-BOW,0.038466281,0.317934116,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
29,RED LION STREET,CLERKENWELL,-0.012578782,0.301584978,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
4,BEACON HILL,HOLLOWAY,0.012739026,,-0.287682072,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
55,WESTMACOTT STREET,CAMBERWELL,-0.075035186,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
11,WINCHESTER STREET,BETHNAL GREEN,-0.205852054,,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
120,ST. JOHN'S ROAD,HOXTON,1.683545885,,1.838279485,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
150,WYNDHAM ROAD,CAMBERWELL,-0.238891908,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
5,LIMEHOUSE CAUSEWAY,LIMEHOUSE,-0.21588838,,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
169,ST. ANN'S ROAD,STAMFORD HILL,-0.070617567,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
24,SAVONA STREET,BATTERSEA,-0.510825624,-0.09531018,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
34,PREBEND STREET,CAMDEN TOWN,-0.920725329,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
55,WESTMACOTT STREET,CAMBERWELL,-0.199332903,0.133531393,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
603,HIGH ROAD,TOTTENHAM,-0.072570693,0.144581229,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
9,TRAFALGAR ROAD,HAGGERSTON,-0.117783036,0.041318149,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
29,OXFORD ROAD,ISLINGTON,-0.318453731,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0
33,HOME ROAD,BATTERSEA,-0.462623522,-0.485507816,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0
14,IPPLEPEN ROAD,TOTTENHAM,0.048790164,,-0.048790164,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
6,LANT STREET,SOUTHWARK,-0.703097511,0.039220713,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
12,HIGHBURY TERRACE,HIGHBURY,-0.318453731,,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
26,CORNFORD GROVE,BALHAM,-0.426518517,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
37,FLORENCE ROAD,NEW CROSS,-0.575364145,0.262364265,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
372,NEW CROSS ROAD,NEW CROSS,-1.349926717,-0.133531393,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
142,ALLISON ROAD,HARRINGAY,-0.3254224,0.209720531,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
41,CAMBRIDGE STREET,CAMBERWELL,-0.510825624,0.042559614,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
55,WESTMACOTT STREET,CAMBERWELL,-0.52702031,-0.074107972,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
97,NORTHUMBERLAND PARK,TOTTENHAM,-0.194156014,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
10,DEVONSHIRE STREET,MARYLEBONE,-0.209720531,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
126,GROVE ROAD,VICTORIA PARK,-0.016000341,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
159,BROCKLEY ROAD,BROCKLEY,0,-0.405465108,-0.436555695,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
33,CHESTER TERRACE,REGENT'S PARK,-0.256719847,0.113328685,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
10,POLYGON MEWS SOUTH,HYDE PARK,-0.559615788,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
111,THURLOW PARK ROAD,DULWICH,0.09823844,-0.040821995,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
72,BELLENDEN ROAD,PECKHAM,0.089612159,0,-0.117783036,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
71,ALLISON ROAD,HARRINGAY,-0.318453731,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0
71,AMHURST ROAD,HACKNEY,-0.451985124,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0
11,AUGUSTUS ROAD,SHEPHERD'S BUSH,-0.30538165,0,2.995732274,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
110,CARLETON ROAD,HOLLOWAY,-0.329479201,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
37,DUNSMURE ROAD,STAMFORD HILL,-0.182321557,-0.200670695,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
80,MALMESBURY ROAD,BOW,-0.541597282,-0.03509132,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
111,LIVERPOOL ROAD,ISLINGTON,-2.540996116,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
28,MAYFIELD ROAD,DALSTON,-0.510825624,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
51,WILTSHIRE ROAD,BRIXTON,-0.682097344,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
62,CAMDEN ROAD,CAMDEN TOWN,-0.083381609,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
42,GLOUCESTER STREET,PIMLICO,-0.955511445,-0.207639365,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
10,LANSDOWNE ROAD,LEYTONSTONE,-0.089612159,0.074107972,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
56,HIGH STREET,ISLINGTON,-0.056089467,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
55,WESTMACOTT STREET,CAMBERWELL,-0.124297717,0.133531393,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
8,HIGHBURY HILL,HIGHBURY,-0.289952221,-0.200670695,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
11,ST. MARY'S ROAD,PECKHAM,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
128,HEMINGFORD ROAD,BARNSBURY,0.024692613,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
19,RECULVER ROAD,DEPTFORD,-0.836248024,-0.105360516,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
31,WRAY CRESCENT,HOLLOWAY,-0.032789823,,0.048790164,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
34,BEATRICE ROAD,BERMONDSEY,-0.30830136,0.03509132,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
11,ST. MARY'S ROAD,PECKHAM,-0.916290732,-0.117783036,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
51,BEECHDALE ROAD,BRIXTON,0.620826519,0.048790164,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
264,SOUTHAMPTON STREET,CAMBERWELL,-1.114360646,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
55,WESTMACOTT STREET,CAMBERWELL,-0.451985124,-0.074107972,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
18,MANSION STREET,CAMBERWELL,0.255933374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
46,MOSTYN ROAD,BRIXTON,0.080042708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
12,ANN STREET,ISLINGTON,-0.342944751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
141,CALEDONIAN ROAD,CALEDONIAN ROAD,0.223143551,0.262364265,2.525728644,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
156,CLIFTON ROAD,NORWOOD,0.117783036,0.579818495,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
203,PORTOBELLO ROAD,NOTTING HILL,-0.287682072,0.080042708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
232,HIGH ROAD,LEE,0.122289578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
56,ADELAIDE ROAD,HAMPSTEAD,-0.247836164,0,0.064538521,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
141,CALEDONIAN ROAD,CALEDONIAN ROAD,-0.693147181,-0.167054085,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
23,BRISTOL ROAD,EAST HAM,-0.300104592,-0.051293294,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
25,TONSLEY ROAD,WANDSWORTH,0,0.080042708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
30,CLOUDESLEY STREET,ISLINGTON,-0.587786665,-0.101096117,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
316,COMMERCIAL ROAD,PECKHAM,-0.083381609,-0.060624622,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
51,LUCEY ROAD,BERMONDSEY,-0.331357136,-0.064538521,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3,COLNBROOK STREET,SOUTHWARK,-0.530628251,-0.064538521,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
76,REIGHTON ROAD,CLAPTON,-0.38865799,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
99,TULSE HILL,BRIXTON,0.09531018,,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
140,OSBALDESTON ROAD,STOKE NEWINGTON,-0.233093882,-0.09531018,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
15,THE GRANGE,BERMONDSEY,-0.773189888,0.3801473,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
281,CAMBERWELL ROAD,CAMBERWELL,-0.587786665,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
51,BURTON ROAD,BRIXTON,-0.303682414,0.125163143,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
54,ST. JOHN'S ROAD,HOLLOWAY,-0.115512887,-0.108213585,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
113,HIGHBURY QUADRANT,HIGHBURY,-0.207639365,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
12,NEVILLE TERRACE,SOUTH KENSINGTON,0.141775462,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
15,ALMA ROAD,CANONBURY,-0.310154928,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
37,CONNAUGHT ROAD,STROUD GREEN,0,-0.044451763,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
41,TWYFORD STREET,CALEDONIAN ROAD,-0.565313809,0.319522678,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
43,HANOVER STREET,ISLINGTON,-0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
43,HANOVER STREET,ISLINGTON,-0.735706795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
110,WESTMACOTT STREET,CAMBERWELL,-0.117783036,0.003502631,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
13,STRODE ROAD,WILLESDEN,0.15415068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
44,LINTON STREET,ISLINGTON,-0.336472237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
45,ADOLPHUS ROAD,FINSBURY PARK,-0.287682072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
131,HARRINGAY ROAD,HARRINGAY,-0.089612159,0.064538521,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
4,MILNER STREET,ISLINGTON,1.037987667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
72,CHEAPSIDE,CITY,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
55,WESTMACOTT STREET,CAMBERWELL,-0.327687407,-0.207639365,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
141,CALEDONIAN ROAD,CALEDONIAN ROAD,-0.916290732,-0.429418349,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
15,ELMSTONE ROAD,FULHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
16,DOWNSELL ROAD,LEYTON,0.2135741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
193,ESSEX ROAD,ISLINGTON,0.262364265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
25,PREBEND STREET,ISLINGTON,0.374693449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
3,PORT ROYAL PLACE,KINGSLAND,0.510825624,-0.005319161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
8,WORNINGTON ROAD,NOTTING HILL,-0.090971778,0.528992928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
11,DANEVILLE ROAD,CAMBERWELL,-0.559615788,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
11,ST. MARY'S ROAD,PECKHAM,-0.916290732,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
129,STANHOPE STREET,HAMPSTEAD ROAD,-1.203972804,-0.318453731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
10,DALE ROAD,KENTISH TOWN,-0.016807118,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
4,LALOR STREET,FULHAM,-0.258861634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
13,ALBERT ROAD,WALTHAMSTOW,0.126751706,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
31a,MEDINA ROAD,HOLLOWAY,0.15415068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
42,MORNINGTON ROAD,NEW CROSS,-0.251314428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
39,HOWA STREET,HAGGERSTON,-0.826678573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
141,HERBERT ROAD,MANOR PARK,-0.068992871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
31a,NORTHUMBERLAND STREET,POPLAR,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
5,KINLOCK STREET,HOLLOWAY,-0.670157662,-0.408804009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
15,STAMFORD ROAD,FULHAM,-0.127833372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
84,GRANVILLE PARK,LEWISHAM,-0.061875404,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
85,MARLBOROUGH ROAD,BOWES PARK,0.046520016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
